"PatientID","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"TCGA-A7-A3IZ",-3.36775279045105,2.71391320228577,-1.12015902996063,-3.31868553161621,-1.06988751888275,1.56183815002441,2.747154712677,-1.16160786151886,-1.27422535419464,-0.31054025888443,-0.919561982154846,-0.479850918054581,0.648691236972809,-0.480243355035782,-0.566078841686249
"TCGA-A7-A3J0",-2.08981609344482,0.961877226829529,-1.20403301715851,2.23606395721436,-1.29780626296997,0.674630761146545,2.68357229232788,-2.04499673843384,-3.32289528846741,-1.54841446876526,0.174529001116753,-0.900738060474396,-0.295791268348694,2.02043962478638,-1.8380172252655
"TCGA-A7-A3J1",1.10317802429199,2.29169487953186,0.323632329702377,-0.111121319234371,1.30877637863159,0.439672499895096,1.01325047016144,-0.882689535617828,0.826922416687012,-1.61901497840881,0.78508198261261,0.133703649044037,0.0293715912848711,-0.108875803649426,-0.0376328378915787
"TCGA-A7-A3RF",-3.8923511505127,1.30606472492218,-1.92232573032379,0.788598537445068,-0.821862101554871,-1.41425585746765,2.30195665359497,-0.840177476406097,-5.11202001571655,-2.66883969306946,-0.41680434346199,-0.289287239313126,1.09681177139282,0.921417891979218,-0.130403399467468
"TCGA-A7-A425",-0.109738603234291,1.76643073558807,-0.797742009162903,-0.00352124427445233,-0.160004168748856,-2.75060606002808,0.185847505927086,-0.509304165840149,1.33969044685364,-3.08506727218628,-0.0859696194529533,-0.319113999605179,0.333653599023819,0.113006383180618,-0.308144122362137
"TCGA-A7-A4SA",0.636731684207916,0.811080873012543,-0.317134529352188,0.295165538787842,1.56234014034271,-0.287461966276169,0.68022757768631,0.418197304010391,1.96950948238373,-1.29258286952972,-0.0237825121730566,1.61677360534668,-2.10549426078796,-0.0750376358628273,-0.112609498202801
"TCGA-A7-A4SD",2.84310936927795,-4.80910921096802,-2.33753657341003,-0.477100372314453,0.383571803569794,1.37188017368317,0.0758338198065758,-0.351309895515442,-0.555306017398834,-1.48235738277435,-0.865085899829865,0.943854629993439,-0.323245406150818,0.460355132818222,-0.76913321018219
"TCGA-A7-A4SE",3.24958848953247,-2.92526412010193,-0.403146207332611,-0.0505187809467316,-2.51549339294434,0.539426028728485,-0.285686671733856,0.682611525058746,0.936150372028351,-2.10244011878967,-0.321679204702377,0.969769716262817,-1.30046451091766,1.19421458244324,-0.436940521001816
"TCGA-A7-A4SF",-3.83118152618408,-1.36205995082855,-3.51384496688843,-3.20021343231201,0.511903703212738,-0.00193233962636441,0.273950129747391,0.786192238330841,1.87900638580322,-1.07076466083527,-1.67674314975739,1.97555422782898,-0.668164610862732,-2.28526735305786,0.529853940010071
"TCGA-A7-A5ZV",1.73488616943359,-5.60740900039673,1.69649422168732,-1.93831789493561,-2.9757719039917,-0.882136344909668,-0.356224089860916,0.70420777797699,-2.56415414810181,-2.42420339584351,0.822720646858215,1.24222648143768,0.472365230321884,-0.0446900427341461,2.41422533988953
